genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@username @username MescidiAksa
#MescidiAksaKırmızıCizgimizdir #KuduesKırmızıCizgimizdir 
#KuduesFilistininBaskentidir
#KUDUESİSLAMINKALBİDİR",Meryem,2023-03-06T09:53:17,Isr-Pal,1391186038782050307,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksa #MescidiAksaOnurumuzdur https://t.co/a8e6XfGLKB,Selin,2023-04-05T13:42:41,Isr-Pal,1391189374537175046,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaYanlızDeğildir #MescidiAksa #MescidiAksaOnurumuzdur https://t.co/su3R7wA2qC,Batuhan,2022-12-30T17:17:38,Isr-Pal,1391190035345592321,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaOnurumuzdur Daha ne kadar onurunu çiğneteceksin Müslüman. Uyanma vakti gelmedi mi?,Ebrar,2023-02-01T17:44:09,Isr-Pal,1391192429425053697,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaOnurumuzdur https://t.co/OkgBAd302v,Elif,2023-03-20T08:49:44,Isr-Pal,1391206103824936960,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@alicoskun2525 @fatma_karabul #MescidiAksaOnurumuzdur,Batuhan,2022-12-30T17:17:38,Isr-Pal,1391210408833388551,
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,"#kudüsiçinbendevarım
#PrayForPalestine
#Palestine
#MescidiAksaOnurumuzdur",Selin,2023-04-05T13:40:33,Isr-Pal,1391214960907272195,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksa #MescidiAksaOnurumuzdur #MescidiAksaYanlızDeğildir #KudusBizimdir https://t.co/5kQyg6OUIz,Meryem,2022-12-30T17:18:10,Isr-Pal,1391328150609711104,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"RECEP TAYYİP ERDOĞAN 
İslam ülkeleri başta olmak üzere tüm dünyayı İsrail’in Mescid-i Aksa’ya, Kudüs’e ve Filistinlilerin evlerine yönelik saldırılarına karşı etkili şekilde harekete geçmeye davet ediyorum.

 #MescidiAksaOnurumuzdur 
#MescidiAksaYanlızDeğildir https://t.co/8FZ8wu7dQP",Uğur,2023-01-20T09:14:17,Isr-Pal,1391351479366266880,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#MescidiAksaBaskını 

#kudüsBizimdir

#MescidiAksaYanlızDeğildir https://t.co/3isplXAIZy",Ümit,2022-12-30T17:17:54,Isr-Pal,1391364845266685955,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#MescidiAksaBaskını 🇵🇸
#MescidiAksaOnurumuzdur 🇵🇸
#silsileihayrat https://t.co/RWflZVsA48",Meryem,2023-01-10T19:59:22,Isr-Pal,1391376208865148934,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"8 milyonluk israil için 1.5 milyar müslüman ebabil bekliyorsa ebabiller gelse israil'i değil bizi taşlar
Necmeddin ERBAKAN 

#MescidiAksa #KudüsBizimdir #Filistin https://t.co/dLkZ4sNCyb",Ümit,2023-02-01T17:39:28,Isr-Pal,1391381502450151426,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,#Kudüsesahipçık https://t.co/doHuxGikLU,Selin,2023-04-05T13:43:02,Isr-Pal,1391464908563390467,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Kudüs, Müslümanlarındır...
#MescidiAksa 
#MescidiAksaBaskını 
#MescidiAksaMüslümanlarındır 
#MescidiAksaYanlızDeğildir 
#MescidiAksayaSahipÇık 
#MescidiAksaKırmızıÇizgimizdir
#FreedomofPalestine
#FreePalestine
#SaveSheikhJarrah
#palestinianslivematter
#مسجد_الاقصى 
#بيتاامقدس https://t.co/mD2XQXkYQS",Elif,2023-03-20T08:49:44,Isr-Pal,1391482916337713152,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaOnurumuzdur,Alara,2023-04-03T14:02:51,Isr-Pal,1391489543220649985,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#MescidiAksaOnurumuzdur 
.",Elif,2023-03-20T08:49:44,Isr-Pal,1391489637198217220,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaOnurumuzdur https://t.co/tPKMBVbu7X,Aygün,2023-01-24T09:58:59,Isr-Pal,1391491593224474624,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@username freedom for palestine
we are with our palestinian brothers
#SaveSheikhJarrah
#FreePalestin
#MescidiAksa 
#MescidiAksaBaskını #Freedomofprayer
#Kudüs 
#KudüsBizimdir
#MescidiAksaOnurumuzdur",Burak,2023-02-18T16:46:25,Isr-Pal,1391491739224092682,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaOnurumuzdur https://t.co/gQn43QfbSH,Meryem,2023-01-10T19:59:22,Isr-Pal,1391495106977570818,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Bir iman meselesidir Mescidi Aksa
#MescidiAksa 
#MescidiAksaBaskını 
#MescidiAksaOnurumuzdur https://t.co/tlowqkr05m",Ebrar,2023-02-01T17:44:09,Isr-Pal,1391495216377511943,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaOnurumuzdur 🇵🇸🇵🇸🇵🇸 https://t.co/pX52hizVSR,Ebrar,2023-02-01T17:44:10,Isr-Pal,1391503752289472514,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#MescidiAksaOnurumuzdur https://t.co/ZXIN99a7Ok,Elif Erol,2023-02-16T09:10:43,Isr-Pal,1391514331926384647,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#Kudüs
#MescidiAksaOnurumuzdur
#KudüsFilistininBaşkentidir https://t.co/7VHwF1ISK3",Elif Erol,2023-01-27T15:40:50,Isr-Pal,1391533340226904065,Türkçe
Nötr,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Nefret söylemi bulunmuyor'],Yok,"#MescidiAksa 
#MescidiAksaOnurumuzdur 
Selam olsun direnise  korkusuz gülen yüze...
Rabbim yâr yârdimciniz olsun https://t.co/MDnws6e0ae",Ebrar,2023-02-01T17:44:09,Isr-Pal,1391560822564982784,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,"#KuduesBizimdir  
28 Ramazan sabahına Kudüs teki kardeşlerimiz ""Canımız kanımız sana feda olsun"" sloganlarıyla Mescid-i Aksa'ya sahip çıkarak başladı. https://t.co/wFnrGIhqai",Selin,2023-04-05T13:42:21,Isr-Pal,1391562965107810304,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],2,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,"Acil; Israil işgal polisi #MescidiAksa girişleri kapattı ve siyonist gruplarla birlekte mescidi Aksaya saldırmaya hazırlanıyor. 
#KudüseSahipÇık",Hasan,2023-04-17T08:17:38,Isr-Pal,1391569892042846221,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@username Aminnnn 

Allah razı olsun Efendim 🇹🇷

Hayırlı huzurlu sabahlar dilerim. 
Rabbim sizi korusun ve muhafaza buyursun inşallah. 

#Kudüs 
#KudüsBizimdir https://t.co/BS5yTHgmhP",Meryem,2023-02-15T08:25:32,Isr-Pal,1391571110534262786,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#KudüseSahipÇık #KuduesKırmızıCizgimizdir #MescidiAksaOnurumuzdur,Elif Erol,2023-02-16T09:10:43,Isr-Pal,1391579514224971779,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Ne bu zırhlılardan, ne bu ordudan, ne sokak başlarındaki bu makineli tüfeklerden korkuyorum. Beni, korkutan şey, kendi aramızdaki anlaşmazlıklar, kendi aramızdaki nifaklardır. Bizi asıl bu mahvedecek. 

Uyanın ARTIK Ey Müslümanlar! 
#KudüseSahipCık 
#Kudüs
#MescidiAksa https://t.co/5XqnvnYhvJ",Selin,2023-04-05T13:42:21,Isr-Pal,1391581476643344384,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Acil; Siyonistlerin engellemelere rağmen binlerce Filistinli mescidi Aksaya yapılacak  saldırıya  karşı koymak için #MescidiAksa ya ulaştı..
Son bilgilere göre Mescidi Aksa da 50 bin yakın Filistinli bulunmaktadır.  
#Kudüs #KudüsBizimdir https://t.co/KnPPEyfaD2",Ümit,2023-02-01T17:39:28,Isr-Pal,1391585306109952004,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#AksadaBaskınVar 
#MescidiAksaBaskını https://t.co/V24VJWwduy",Meryem,2023-02-15T08:25:32,Isr-Pal,1391633412641988609,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,"8:30 Filistin Kızılayı, İşgal polislerinin Acil Yardım ekiplerinin Mescid-i Aksa'ya girişlerini engellediğini ve Esbat Kapısından çıkarılan yaralıların tutuklandığını belirtti.
Çatışmalar Kubbet'üs Sahra'da şiddetleniyor.
#Katilİsrail  #MescidiAksaBaskını #AksadaBaskınVar https://t.co/ruLYnfbn9e",Mert,2023-04-19T14:07:21,Isr-Pal,1391633552677253122,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,"Yeter siyaset konuştuğunuz 
SAÇMA SAPAN bir tagla birini küçülttüğünüz.

Bari böyle şeylerde bir olalım. Şuan tek derdimiz Kudüs olsun Mescidi Aksa olsun.
Bırakın babayı canı. Şuan konuşmamız gereken şey gerçekten bu değil.

#Aksadabaskınvar 
#AlAqsaMosque",Mert,2023-04-03T14:14:38,Isr-Pal,1391645853765488642,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@rte oradaki müslümanların umudu bizdik , Kudüs bizdik , Mescidi Aksa bizdik neden hala biz buradayız #AksadaBaskınVar",Batuhan,2022-12-30T17:17:38,Isr-Pal,1391661249419640834,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#MescidiAksa 
#KudüseSahipÇık https://t.co/2iN0jS0eyc",Batuhan,2022-12-30T17:14:27,Isr-Pal,1391663743365419008,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#AksadaBaskınVar
@username 
@username 
@username 
@username 
Kudüse ses verin",Alara,2023-04-03T14:02:51,Isr-Pal,1391664284481069057,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#AksadaBaskınVar KALKIN UYANIN! SESSİZ KALMAYIN! Mescidi Aksa’mız elden gidiyor neden susuyorsunuz!!!,Meryem,2023-02-15T08:25:32,Isr-Pal,1391677988295614464,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Hala Türkiye'den kayda değer bir adım gelmedi...
Bu kadar mı zor ya. Bu kadar mı güçsüzüz.
İlk kıblemizi bile savunamayacaksak ne diye varız ki... 
#Aksadabaskınvar
#المسجد_الأقصى",Hasan,2023-04-17T08:17:38,Isr-Pal,1391692870307008512,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#AksadaBaskınVar  #المسجد_الأقصى    #MescidiAksa  #Kudüs https://t.co/xlVbkx8NlM,Elif Erol,2023-02-16T09:10:43,Isr-Pal,1391693219818360836,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Allahümme salli ala seyyidina ve ala ali seyyidina Muhammed 
#MescidiAksaOnurumuzdur #MescidiAksa #MescidiAksaYanlızDeğildir",Ebrar,2023-01-23T09:42:59,Isr-Pal,1391693251992866816,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"İslam cihad edin dedi biz @username
Selâ okuyalım dedik Dua edelim dedik. Onlar vurdu,kırdı,yaktı biz izledik kaldık. Bugün yaşananı yarın unuttuk. İslam devletlerinin başına RABBİNİN EMRİNE UYANLARI NASİP ET ALLAH'IM...

#AksadaBaskınVar
 #المسجد_الأقصى https://t.co/qD8JUPOwM9",Mehmet,2023-03-14T07:42:36,Isr-Pal,1391693479185723396,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"""Bir zulme engel olamıyorsanız,
Onu herkese duyurun!""

Hz.Ali

KUDÜS MÜSLÜMANLARINDIR

#AlAqsaMosque
#AksadaBaskınVar
#PalestineWillBeFree

#PalestineWillBeFree https://t.co/fkR6Eld0w2",Elif,2023-03-14T07:45:45,Isr-Pal,1391693800133873665,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Yuzlerce filistinli kardesimiz aksaya dogru yuruyor 
Allahim sen muslumanlara yardim eyle🤲🏻
#AksadaBaskinVar
#AlAqsaMosque",Ebrar,2023-02-01T17:44:10,Isr-Pal,1391694227067768835,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Kudüs’ün onurlu gençleri  hepimizin onuru için direniyor...

#AksadaBaskınVar
#AlAqsaMosque 
#المسجد_الأقصى https://t.co/Hw4bRIYhwT",Meryem,2023-03-06T09:53:17,Isr-Pal,1391708404779999234,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"İşgalci İsrail Mescid-i Aksa'ya saldırırken,insanlığa saldırıyor.

Uluslararası kuruluşlar nerede?

“Din Özgürlüğü”nü sadece kendi inancınız için mi seslendiriyordunuz?

“İnsan Hakları” Filistinli müslümanlar için geçerli değil mi?

#AksadaBaskınVar
#AlAqsaMosque 
#المسجد_الأقصى https://t.co/zTMTVoPms4",Batuhan,2022-12-30T17:17:38,Isr-Pal,1391709181544181761,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#المسجد_الأقصى 
#MescidiAksaOnurumuzdur 
#KudüsSeferberliği https://t.co/nJS8dcGkUM",Ebrar,2023-02-01T17:44:10,Isr-Pal,1391722621167968256,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,"اِيَّاكَ نَعْبُدُ وَاِيَّاكَ نَسْتَع۪ينُ ۜ

(Allahım!) Yalnız sana ibadet ederiz ve yalnız senden yardım dileriz. #المسجد_الأقصى #Kudusİslamındır #MescidiAksaBaskını #MescidiAksaYanlızDeğildir #KudusBizimdir",Selin,2023-04-05T13:43:02,Isr-Pal,1391724161706438659,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,H #AksadaBaskınVar,Selin,2023-04-05T13:42:21,Isr-Pal,1391724468125552640,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Mescidi Aksa ilk kıblemiz Filistinliler kardeşimiz, Aksa'nın yanında kardeşlerimizle birlikteyiz.

İsrail bütün hukuki, vicdani ve insanlığa ait değerleri çiğneyerek yaptığı bu baskına bir son vermelidir.

#AksadaBaskınVar
#AlAqsaMosque 
#المسجد_الأقصى https://t.co/PHvP5xSwkB",Elif,2023-03-20T08:49:44,Isr-Pal,1391737065012879361,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#MescidiAksa 
#MescidiAksaOnurumuzdur 
#MescidiAksaYanlızDeğildir",Ebrar,2023-02-01T17:44:10,Isr-Pal,1391737168268169221,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@abdullah_eren @Kitapcumlelerii Ey sıkıntı şiddetlen, nasılsa geçeceksin. 🤲 #MescidiAksa #Aksadabaskınvar",Batuhan,2022-12-30T17:17:38,Isr-Pal,1391738505529856005,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Mescid-i Aksa Müslümanın vazgeçilmezidir. #AksadaBaskınVar #AlAqsaMosque - Kampanyaya imza ver! https://t.co/eS8ZlzhAuw @ChangeTR aracılığıyla,Ebrar,2023-02-01T17:44:10,Isr-Pal,1391751954603429891,Türkçe
Nötr,,,,,"Cumhurbaşkanı Erdoğan, Mahmud Abbas ve İsmail Heniyye ile görüştü  #المسجد_الأقصى
#AksadaBaskınVar
https://t.co/gHokPbNp9r",Bekir,2023-03-22T07:48:36,Isr-Pal,1391752453989806080,Türkçe değil
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#المسجد_الأقصى #Aksadabaskınvar https://t.co/VeKJJZQL2v,Ebrar,2023-02-01T17:44:10,Isr-Pal,1391753166979543041,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,"['Dışlama; Ayrımcı Söylem', 'Nefret söylemi bulunmuyor']",Yok,#KudusBizimdir #KuduseSahipCik #Kudusİslamındır https://t.co/WgXrEuCvw8,Ebrar,2023-01-10T19:59:49,Isr-Pal,1391766792100581382,
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,İSRAİL: ZULME SESSİZ KALMA!  İSRAİL ÜRÜNLERİNİ BOYKOT EDİYORUZ #AksadaBaskınVar #AlAqsaMosque - Kampanyaya imza ver! https://t.co/bCS72Qc4Oz @username aracılığıyla,Mert,2023-04-19T14:07:21,Isr-Pal,1391766987387424779,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#المسجد_الأقصى
#Aksadabaskınvar 
Mescid’i aksada ışıklar sönmüş,
Zalimler kudurmuş gözleri dönmüş,
Nebiler diyarı ne hale düşmüş,
Kana boyamışlar şu Filistin’i. https://t.co/Fg6PK81sHO",Elif,2023-03-14T07:45:45,Isr-Pal,1391767311489634305,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#AksadaBaskınVar https://t.co/fbNPI0oaIu,Aygün,2023-01-24T09:58:59,Isr-Pal,1391769492909293574,Türkçe
Nötr,['Ülke/Milliyet'],0,['Nefret söylemi bulunmuyor'],Yok,"#SONDAKİKA
Filistinli ve İsrailli yerel kaynaklara göre İsrail’in Gazze’ye düzenlediği hava saldırısında 3 çocuk hayatını kaybetti.

#AksadaBaskınVar #المسجد_الأقصى https://t.co/WyHTE11aLk",Mert,2023-04-03T14:13:02,Isr-Pal,1391783987723612160,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"*30yıldır esaret altında kalan Karabağın kurtuluşu.. 
*Kıbrıs Türk kesiminin tanınmasına yönelik durumlar..
*Düne kadar taş atan Filistinin, bugün füze atıyor olması..
*Bunların hepsi Türkiye'nin bölgesel gücüne işarettir..
YerliSilah hamleleri hızla artmalıdır..
#AksadaBaskınVar",Hasan,2023-04-17T08:17:38,Isr-Pal,1391784444982435840,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#AksadaBaskınVar https://t.co/88P2syBFPP,Meryem,2023-02-15T08:25:57,Isr-Pal,1391784736864022537,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Uyan Ey Müslüman! İlk Kıblen, Mübarek Mescid-i Aksa’n Elden Gidiyor! #AksadaBaskınVar #AlAqsaMosque - Kampanyaya imza ver! https://t.co/UcqBYJyogF @ChangeTR aracılığıyla",Ebrar,2023-02-01T17:44:09,Isr-Pal,1391797816624914432,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#SONDAKİKA

Mescid-i Aksa'nın ön avlusunda yangın çıktı!
#AksadaBaskınVar #Filistin #AlAqsaMosque https://t.co/OSOPJpBKsl",Uğur,2022-12-30T17:17:23,Isr-Pal,1391813115608801281,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#AksadaBaskınVar,Aygün,2023-01-24T09:58:59,Isr-Pal,1391814195893706759,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Zafer İnananlarındır...
#Meryemelafifi
#AlAqsaMosque
#AksadaBaskınVar https://t.co/wsoMW5gJqQ",Ebrar,2023-02-01T17:44:09,Isr-Pal,1391829556932321280,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Allah' tan ümit kesilmez dualarımız sizinle 🤲 #KudueseSahipCık #MescidiAksa https://t.co/7BBOA39IBo,Meryem,2023-02-15T08:24:59,Isr-Pal,1391829886227128321,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,Yüreklerimiz yangın yeri 😔 #Aksadabaskınvar https://t.co/97yCPsOpPw,Meryem,2023-02-15T08:25:57,Isr-Pal,1391844898719027203,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Canımız, kanımız Aksa'ya feda olsun

#AksadaBaskınVar
#ZionistRaidInAqsa
#المسجد_الأقصى https://t.co/a6359P6wcj",Ebrar,2023-02-01T17:44:10,Isr-Pal,1391845267905843204,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,#المسجد_الأقصى #AlQuds #KudusBizimdir #ירושלים #Teroristnetenyahu #Terror #Palestine #FilistinYanlızdeğildir  #MescidiAksaOnurumuzdur #فلسطين_تنتفض #Hamas https://t.co/Za2JzbFsk7,Ebrar,2023-02-01T17:44:11,Isr-Pal,1391860397284659203,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Netanyahu: Hamas'a çok güçlü bir karşılık vereceğiz

https://t.co/LMwpaE0j2N #AksadaBaskınVar",Meryem,2023-02-15T08:25:57,Isr-Pal,1391860483515457536,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"İki ayrı fotoğraf iki aynı zulüm! Kadına, kadımıza şiddete dur demiyeceksek bu dünyada neden nefes alıyoruz...  #zeyneperdoğan #kudüs #aksadabaskınvar #mescidiaksa https://t.co/I1NFuPqvXS",Mert,2023-03-29T11:17:04,Isr-Pal,1391860563932811264,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"@username Freedom for Palestine!
#Palestine
#PalestineWillBeFree
#SaveSheikhJarrah
#MescidiAksa
#PalestinianLivesMatter
#AksadaBaskınVar",İpek,2023-01-26T11:41:17,Isr-Pal,1391875542073421825,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#AksadaBaskınVar

Yerden fazlaca Gök haberdar !!

 Ya Rabb..",Ebrar,2023-02-01T17:44:11,Isr-Pal,1391875682045726722,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],4,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"Bayram da şeker toplayacaklardı...
Şimdi ise sevdiklerinin cansız bedenini ..😔

 #AksadaBaskınVar",Ümit,2023-01-10T19:58:51,Isr-Pal,1391890626350882817,
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Zulüm var sessiz kalmayın, Müslüman ve masum insanlar öldürülüyor...
#AksadaBaskınVar",Ebrar,2023-02-01T17:44:11,Isr-Pal,1391890630553518084,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"#المسجد_الأقصى
 
#MescidiAksa #MescidiAksaOnurumuzdur #MescidiAksaBaskını #MescidiAksaYanlızDeğildir #MescidiAksaDirenisi #MescidiAksaKırmızıCizgimizdir
#Aksadabaskınvar 
#FilistinDireniyor",Meryem,2023-03-06T09:53:17,Isr-Pal,1391890694730563588,Türkçe
Nötr,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,@eylulamabitik #AksadaBaskınVar,Aygün,2023-01-24T09:58:59,Isr-Pal,1391890714280271877,Türkçe
Alakasız,['Hedef grup belirgin değil veya yok.'],0,['Nefret söylemi bulunmuyor'],Yok,"Yapılacak olan iş İslam Dünyasını bir araya getirmek ve oraya nasıl sahip çıkılacağını göstermektir.

#FilistinDireniyor #المسجد_الأقصى #MescidiAksa #AksadaBaskınVar #MescidiAksaOnurumuzdur #MescidiAksaBaskını 

 https://t.co/z5orsHaNwI https://t.co/cF7PyDzhu1",Firdevs,2023-04-03T14:10:30,Isr-Pal,1391890750086991874,Türkçe
