genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil,kategori_count,kategori_str,kategori_common
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#depremzede #ülkemdemülteciistemiyorum https://t.co/oNKGyWwTaH,Mehmet,2023-03-23T12:07:23,Refugees,1624166386263023637,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166392718057473,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,"Dün de istemiyordum, bugün de istemiyorum #ülkemdemülteciistemiyorum https://t.co/fnImZlnCa2",Mehmet,2023-03-23T12:07:23,Refugees,1624166395775705116,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/GgzL1ERFp5,Mehmet,2023-03-23T12:07:23,Refugees,1624166412091547657,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166413819600897,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,"Markette sora bekle. Hastanede randevu alama. Otobüste ayakta kal. Sonra Depremde yıkılan evine, vefat edenin  malına çöksünler. Yoktur böyle nankörlük. #ülkemdemülteciistemiyorum vatan sevgisi imandandır . Vatanını terkeden de iman var mıdır ki muhacir olsunlar?",Mehmet,2023-03-23T12:07:23,Refugees,1624166414989815808,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,@username @username #UElkemdeMuelteciİstemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166428403195907,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/3YhKHuxD2T,Mehmet,2023-03-23T12:07:23,Refugees,1624166432513613827,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/QJY0nfvdmA,Mehmet,2023-03-23T12:07:23,Refugees,1624166436745666589,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166477078093852,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,@username #ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166477799514137,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166478873260033,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/zuMhGeORZ5,Mehmet,2023-03-23T12:07:23,Refugees,1624166480358039572,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,@username #ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166506836680710,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum fotoğraf herşeyi anlatıyor https://t.co/4YscdsXm57,Mehmet,2023-03-23T12:07:23,Refugees,1624166517511184516,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166520346533901,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166531058786321,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum demek için geç kalınmadı mı?????,Mehmet,2023-03-23T12:07:23,Refugees,1624166536368775170,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,Bir gün ülkeye Bukadar mülteci aldığınızın da bir hata olduğunu söyleyeceksiniz.. umarım bunu söylediğiniz gün çok geç kaldığınız günlerden biri gibi olmaz. #ülkemdemülteciistemiyorum 🇹🇷,Mehmet,2023-03-23T12:07:23,Refugees,1624166538528841767,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,Çok seven evinde beslesin. #ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166555054399496,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/npqoBJcUcY,Mehmet,2023-03-23T12:07:23,Refugees,1624166557814251531,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#UELKEMDEMUELTECİİSTEMİYORUM https://t.co/IrM6E4xsqh,Mehmet,2023-03-23T12:07:23,Refugees,1624166567960272909,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,"Yeter Artık kaç tane daha can yanacak istemiyorum evet istemiyorum iyisinide kötüsünüde istemiyorum ülkemde mülteci istemiyorum 

#ülkemdemülteciistemiyorum https://t.co/bHK6Uma6oB",Mehmet,2023-03-23T12:07:23,Refugees,1624166571366047758,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdemuelteciistemiyorum https://t.co/3LymoxpEV9,Mehmet,2023-03-23T12:07:23,Refugees,1624166573094191104,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,Ya bu sorun mecliste çözülecek yada bugünki gibi karşılık bulacaklar #ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166577082884126,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,"#ülkemdemülteciistemiyorum
https://t.co/RNu0xqXJ34
Tavır net.",Mehmet,2023-03-23T12:07:23,Refugees,1624166592287236096,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166622272315425,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,@username #ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166629260025865,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166634712621063,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,"Ülkemde ikinci plana atılmak istemiyorum.
Ne olduğu belirsiz insanlarin haklarımı gasp etmesini istemiyorum.
Ülkemde güven istiyorum
Huzur istiyorum.
#ülkemdemülteciistemiyorum",Mehmet,2023-03-23T12:07:23,Refugees,1624166642828599321,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum https://t.co/5YyezwEH8m,Mehmet,2023-03-23T12:07:23,Refugees,1624166646133784577,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,"#ülkemdemülteciistemiyorum
#ulkemdemulteciistemiyorum https://t.co/oGwbgCLXVX",Mehmet,2023-03-23T12:07:23,Refugees,1624166661136736257,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],0,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum,Mehmet,2023-03-23T12:07:23,Refugees,1624166673509916672,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],7,['Dışlama; Ayrımcı Söylem'],Yok,#ülkemdemülteciistemiyorum hadi sözde din kardeşlerimiz narş narş ülkelerinize https://t.co/N6qOQqBVvD,Erdem,2023-03-21T08:23:03,Refugees,1624170659013091348,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],3,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,Ya 2-3 gündür denk geliyorum şu suriyeli mevzusunu savunanların çoğunun kadın olması... Yapmayın ablalar yapmayın. Çıkın o elit semtlerinizden suriyeliler afganlar bildiğiniz gibi değil https://t.co/SNjWunjZCe,Bekir,2023-06-12T08:13:17,Refugees,1624180737380347905,Türkçe,1,Abartma; Genelleme; Yükleme; Çarpıtma,['Abartma; Genelleme; Yükleme; Çarpıtma']
Göçmen/Mülteci Karşıtı,"['Ülke/Milliyet', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",0,['Dışlama; Ayrımcı Söylem'],Yok,#UElkemdemuelteciistemiyorum #UElkemdeSuriyeliİstemiyorum,Erdem,2023-04-11T08:07:56,Refugees,1624372353034485760,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"Bu tag için çok geç kalındı..açık ve net mültecileri yollamayacak partilere oy yok..

#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:39,Refugees,1624379851179192320,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#sığınmacılaruelkelerine #UElkemdeMuelteciİstemiyorum https://t.co/58BKsSrCem,Mehmet,2023-04-07T10:56:39,Refugees,1624381055808446464,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#deprem #UElkemdeMuelteciİstemiyorum https://t.co/qaFKD6wlxW,Mehmet,2023-04-07T10:56:39,Refugees,1624381811676614658,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624381813035507712,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"@username Ülkemde mülteci istemiyorum demek ırkçılık değil, 
Ülken için vatanseverliktir! 

#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:39,Refugees,1624382370215329793,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"Ya özgürüz 
yada  vatan için ölürüz 
Nokta #ülkemdemülteciistemiyorum https://t.co/LPfDuQ5kbu",Mehmet,2023-04-07T10:56:39,Refugees,1624383508360704001,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#ülkemdemülteciistemiyorum 
multeci sever de istemiyorum https://t.co/eo5G2wwcqn",Mehmet,2023-04-07T10:56:39,Refugees,1624383578783076352,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ÜlkemdeMülteciİstemiyorum https://t.co/RiyyTZRpxP,Mehmet,2023-04-07T10:56:39,Refugees,1624385214553157633,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#mülteci #ülkemdemülteciistemiyorum https://t.co/kv5D7US4LY,Mehmet,2023-04-07T10:56:39,Refugees,1624386295907713024,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624389289248169987,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username @username @username @username @username @username  #UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624390735242952707,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624391146947457025,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,bu misafirlik çok uzadı #ülkemdemülteciistemiyorum https://t.co/BQKhZ35Rxp,Mehmet,2023-04-07T10:56:39,Refugees,1624391238735519746,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username Lütfen artık lütfen #ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624391300127547392,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#SIĞINMACILARÜLKELERİNE #ÜLKEMDEMÜLTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:39,Refugees,1624394502000582658,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Din', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#ülkemdesığınmacıistemiyorum
#ülkemdemülteciistemiyorum
#ülkemdedinkardeşiistemiyorum
Daha fazla iyi niyetli olamayız. Kendi ülkesinden kaçan hain, bizim ülkemizde de hainliğine devam ediyor. https://t.co/UFECj7uwMY",Mehmet,2023-04-07T10:56:39,Refugees,1624394741402984449,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum #depremhatay #Hatay #kahramamaras #gaziantepdeprem https://t.co/ZFSCKGC73A,Mehmet,2023-04-07T10:56:39,Refugees,1624394894159519745,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UELKEMDEMUELTECİİSTEMİYORUM #UElkemdeSığınmacıİstemiyorum https://t.co/aDozbBuDUR,Mehmet,2023-04-07T10:56:39,Refugees,1624395027559469057,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ÜlkemdeMülteciİstemiyorum https://t.co/XSBQqYbwBi,Mehmet,2023-04-07T10:56:39,Refugees,1624395378790367235,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#ÜLKEMDEMÜLTECİİSTEMİYORUM 😡
#ÜlkemdeSuriyeliİstemiyorum 😡 https://t.co/8j6FSCi7CD",Mehmet,2023-04-07T10:56:39,Refugees,1624395912876261382,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,"@username #ülkemdesuriyeliistemiyorum
#ülkemdeafganistemiyorum
#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:39,Refugees,1624396043889541121,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #ÜLKEMDEMÜLTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:39,Refugees,1624397274808782849,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#mülteciler 
#Muelteciistemiyorum #UElkemdeMuelteciİstemiyorum #mueltecilersınırdısıedilsin #misafirlikbitti #bumisafirlikfazlauzadı #kahramamaras #gaziantep #hatay #sanliurfa #malatya #elazig #ADIYAMAN #osmaniye #adana #kilis #Diyarbakir https://t.co/qTSgGO86IX",Mehmet,2023-04-07T10:56:39,Refugees,1624397490828058625,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,Yeter artık ne ölümüze ne dirimize saygınız var #ülkemdemülteciistemiyorum https://t.co/p02Mmi68rt,Mehmet,2023-04-07T10:56:39,Refugees,1624398300840353794,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"Irkçıysam ırkçıyım,ülkemde sığınmacı mülteci istemiyorum diye kötüysem dunyanin en kötü insanı da olurum sıkıntı yok!
#ülkemdemülteciistemiyorum https://t.co/0zS9uuQald",Mehmet,2023-04-07T10:56:39,Refugees,1624398354837917696,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username @username #ÜLKEMDEMÜLTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:39,Refugees,1624398691959201793,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,Ulkemde suriyeli ve yabanci istemiyorum #ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624398798729494528,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624399219099402240,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"Yeter artık sadece kendi milletimizi düşünme zamanı
#ülkemdemülteciistemiyorum https://t.co/zLXMPLjQsa",Mehmet,2023-04-07T10:56:39,Refugees,1624400454619746305,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,#mülteciistemiyorum #SuriyelilerSuriyeye #ülkemdemülteciistemiyorum #sığınmacılaruelkelerine #YeterArtık https://t.co/X8W9YKRhpw,Mehmet,2023-04-07T10:56:39,Refugees,1624400521384583169,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username @username @username kapıları açmak ne demek yahu ? Yeter çekin ellerinizi bu ülkenin üstünden #ülkemdemülteciistemiyorum https://t.co/2f263upoi8,Mehmet,2023-04-07T10:56:39,Refugees,1624400524412944389,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"ÜLKEMDE SIĞINMACI İSTEMİYORUM
#ülkemdesığınmacıistemiyorum
#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:39,Refugees,1624401203881816064,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:39,Refugees,1624401407636914180,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
